0.952198,0.952805,0.809067,0.897044,0.95987,0.854088,0.920867,0.913569,0.957514,0.87279
0.954538,0.878317,0.960513,0.905006,0.95556,0.7879,0.962082,0.760277,0.950433,0.941375
0.391578,0.844542,0.963526,0.961388,0.446987,0.923466,0.757461,0.962053,0.930938,0.941472
0.913627,0.930137,0.91606,0.955495,0.844542,0.902789,0.952066,0.948558,0.963087,0.75156
0.790628,0.95061,0.74746,0.933317,0.933482,0.166586,0.945112,0.737545,0.922152,0.966142
0.830965,0.90063,0.906417,0.959826,0.765401,0.957079,0.942602,0.750474,0.740277,0.908641
0.747326,0.890768,0.915329,0.875907,0.959005,0.941375,0.961633,0.916511,0.942008,0.923312
0.933666,0.965691,0.75945,0.951294,0.950758,0.889016,0.849225,0.94913,0.889828,0.930855
0.953388,0.933425,0.911308,0.231982,0.948514,0.929764,0.910563,0.952906,0.954611,0.915764
0.945112,0.914591,0.669482,0.773452,0.16178,0.909985,0.923537,0.934025,0.967082,0.964667
0.946016,0.88975,0.809113,0.844542,0.948018,0.959447,0.962889,0.896878,0.963087,0.920361
0.88635,0.930558,0.924384,0.764186,0.963752,0.955453,0.568212,0.965471,0.946226,0.961782
0.383782,0.856105,0.784435,0.921272,0.545543,0.95524,0.906066,0.951914,0.967559,0.923837
0.889016,0.955418,0.939003,0.914591,0.875907,0.961782,0.948558,0.940606,0.925877,0.930938
0.948514,0.603153,0.876214,0.931155,0.963752,0.910563,0.488666,0.914622,0.90699,0.885172
0.943858,0.943669,0.95841,0.949625,0.765401,0.893891,0.948636,0.77414,0.918719,0.96132
0.837156,0.758454,0.939868,0.790173,0.961223,0.954611,0.952414,0.845974,0.939171,0.772997
0.925781,0.964152,0.806503,0.968283,0.895055,0.937161,0.958388,0.930137,0.909786,0.951893
0.938571,0.96025,0.886994,0.902971,0.896104,0.930579,0.497102,0.954129,0.788195,0.943818
0.431142,0.957049,0.841949,0.779696,0.823502,0.961813,0.553195,0.929146,0.930558,0.948514
0.963487,0.95598,0.96499,0.93731,0.959994,0.95069,0.935638,0.958454,0.841938,0.746562
0.320768,0.937488,0.887714,0.940521,0.760277,0.85976,0.527119,0.952827,0.863225,0.928862
0.771059,0.941793,0.951893,0.938235,0.954479,0.953482,0.927554,0.954129,0.916085,0.809113
0.344339,0.964962,0.939868,0.914571,0.921273,0.944239,0.941472,0.948018,0.870734,0.947113
0.923466,0.497491,0.930558,0.663484,0.949777,0.790628,0.911425,0.84038,0.958894,0.945674
0.563169,0.960771,0.908837,0.955001,0.851382,0.881887,0.944754,0.85725,0.95456,0.939126
0.476091,0.95395,0.915051,0.545543,0.884719,0.87096,0.930605,0.94499,0.943563,0.948778
0.958135,0.956373,0.953194,0.358949,0.943858,0.668644,0.955373,0.699035,0.922703,0.912193
0.842147,0.963727,0.788195,0.647948,0.909995,0.847349,0.746373,0.593965,0.249539,0.963868
0.85297,0.917093,0.949991,0.863115,0.527301,0.93518,0.948345,0.874551,0.933425,0.699035
0.928862,0.933032,0.825198,0.868203,0.123318,0.959015,0.954117,0.963526,0.588839,0.944374
0.937279,0.957268,0.881887,0.949454,0.965691,0.90208,0.95286,0.896523,0.888837,0.843787
0.954851,0.95069,0.947106,0.948514,0.87279,0.922152,0.966421,0.941067,0.249539,0.938158
0.556018,0.938957,0.564971,0.930938,0.935767,0.916085,0.928862,0.860178,0.949991,0.963154
0.950553,0.95841,0.961498,0.93947,0.921718,0.919261,0.938957,0.743212,0.961095,0.833792
0.941103,0.959092,0.939171,0.954479,0.955373,0.958175,0.957103,0.8956,0.906605,0.889098
0.760277,0.664469,0.847349,0.740277,0.961807,0.955001,0.952066,0.962419,0.746438,0.939231
0.775449,0.955418,0.915296,0.919856,0.940425,0.959994,0.765401,0.959092,0.953304,0.802949
0.917093,0.858974,0.950553,0.912986,0.937279,0.967559,0.157095,0.958126,0.691581,0.967503
0.922661,0.942765,0.90063,0.871301,0.89448,0.941413,0.961566,0.927287,0.949454,0.958454
0.427444,0.903148,0.527119,0.949697,0.939725,0.434718,0.686806,0.751198,0.872074,0.814594
0.735702,0.950458,0.914591,0.565175,0.53213,0.838864,0.91284,0.940408,0.881887,0.93885
0.961095,0.931439,0.941067,0.948018,0.863962,0.663484,0.892896,0.262955,0.930698,0.936428
0.358949,0.948542,0.948224,0.747326,0.70308,0.415681,0.884561,0.563169,0.956699,0.955453
0.947488,0.577308,0.967503,0.664851,0.212127,0.959642,0.944692,0.912309,0.94913,0.915329
0.960505,0.733276,0.956654,0.958939,0.953267,0.95524,0.956249,0.967137,0.923579,0.529169
0.966156,0.943243,0.949697,0.711672,0.964267,0.808245,0.931439,0.945674,0.469805,0.968768
0.955418,0.949592,0.94552,0.954312,0.90063,0.89448,0.753573,0.934386,0.948079,0.950592
0.958135,0.963673,0.962929,0.793116,0.888514,0.917093,0.967503,0.963727,0.930133,0.902971
0.847349,0.896556,0.890877,0.85297,0.603153,0.878581,0.951075,0.959562,0.865239,0.909995
0.704592,0.663484,0.920556,0.849225,0.885149,0.951294,0.863278,0.936299,0.940425,0.909729
