0.129419,0.354138,0.0592036,0.0640163,0.0546492,0.0471392,0.285201,0.0458083,0.0604978,0.0570169
0.0831283,0.0678332,0.0666667,0.052507,0.0514638,0.0380626,0.0471259,0.285975,0.0897282,0.0374231
0.153171,0.0393974,0.0765624,0.077141,0.0410089,0.0411086,0.350255,0.0609584,0.0389697,0.0780839
0.0671114,0.0658797,0.315284,0.04039,0.045472,0.0467836,0.046025,0.118107,0.0426277,0.0444619
0.0379092,0.227231,0.0733875,0.0426556,0.0371543,0.0704858,0.0489782,0.0406841,0.0594427,0.0512961
0.0553387,0.0512649,0.0772254,0.04276,0.0524677,0.0798718,0.0496895,0.0940952,0.0514568,0.0746208
0.0400038,0.0469824,0.100644,0.0507063,0.0600331,0.044169,0.114899,0.0485507,0.0514845,0.158608
0.0484724,0.0396485,0.0478401,0.0424118,0.34101,0.0471703,0.0423668,0.125295,0.070262,0.0656527
0.042576,0.124106,0.164784,0.102039,0.0413679,0.0602713,0.0564695,0.0669813,0.0477746,0.156384
0.0472884,0.47046,0.0535126,0.0675562,0.103118,0.104245,0.0402485,0.0395382,0.0499726,0.0406644
0.0468715,0.0531895,0.0957995,0.0435999,0.0460203,0.0488576,0.0503474,0.0375907,0.0427239,0.384737
0.0697843,0.120233,0.0704383,0.0461498,0.0490005,0.0506374,0.422481,0.0581743,0.0513686,0.0545254
0.0546795,0.0739116,0.0501059,0.0429092,0.064297,0.14049,0.111955,0.0385991,0.0630232,0.130123
0.0552297,0.0433585,0.0502502,0.0541094,0.0616612,0.0676052,0.0525319,0.0380195,0.0430142,0.0513384
0.105661,0.0746401,0.109477,0.118815,0.0782375,0.0438469,0.0504821,0.0488146,0.06768,0.0432053
0.0620587,0.0479551,0.0605398,0.0427068,0.0400594,0.0493652,0.0522519,0.14074,0.108329,0.0556451
0.0518932,0.0589404,0.0538381,0.0670172,0.0859764,0.0760061,0.040585,0.0389188,0.0408381,0.202638
0.0525187,0.0545987,0.0481624,0.042517,0.0480651,0.0630039,0.0855935,0.095724,0.0398329,0.471299
0.0451866,0.0373007,0.0444215,0.315077,0.11115,0.0540552,0.0552119,0.0519945,0.043486,0.0599931
0.0585289,0.0577817,0.0380063,0.0385134,0.0874823,0.100565,0.157628,0.0890314,0.0437081,0.055035
0.0715461,0.0724986,0.0420524,0.0384062,0.0549449,0.0492205,0.0525187,0.0568343,0.0473166,0.0664788
0.445693,0.0720427,0.0525145,0.0688872,0.160496,0.0464751,0.0534248,0.0746291,0.0405291,0.14525
0.0707648,0.0514398,0.0599471,0.0982881,0.057728,0.0415137,0.0390745,0.454954,0.0431586,0.239038
0.0445653,0.0569593,0.0393794,0.0593635,0.0404961,0.0612673,0.0430186,0.0642237,0.103149,0.102691
0.0443486,0.04284,0.0542695,0.098475,0.0732183,0.0797466,0.0661993,0.0418438,0.0642068,0.127629
0.0581159,0.143572,0.0763669,0.401458,0.0598115,0.213474,0.162078,0.0480504,0.0639078,0.0434053
0.0657633,0.0438405,0.0516332,0.0444585,0.0765755,0.153434,0.047353,0.0438777,0.092013,0.0496573
0.0595002,0.0384,0.0762004,0.063445,0.0674726,0.0941652,0.0484343,0.346995,0.110646,0.207492
0.0489529,0.0724057,0.0523577,0.0404194,0.0973657,0.0424685,0.150693,0.0432599,0.0700423,0.681974
