0.0454726,0.0457264,0.052233,0.0856262,0.042857,0.0507549,0.0643534,0.0533216,0.0431156,0.0450957,0.0631946,0.049062,0.0516965,0.106632,0.0432409,0.0479889,0.0517704,0.044825,0.0452653,0.0416233
0.0539852,0.0421567,0.0575794,0.0474892,0.0423488,0.0474498,0.0497486,0.0587747,0.119646,0.0429609,0.0468666,0.0540565,0.0603354,0.0555875,0.0583732,0.0601002,0.108083,0.0445902,0.0890961,0.0552936
0.0547751,0.0580228,0.0484066,0.0464582,0.145847,0.132405,0.049293,0.0539079,0.0417818,0.0410877,0.0421669,0.0409649,0.0482468,0.181911,0.0849928,0.0449526,0.137797,0.063669,0.0905545,0.0659229
0.0690361,0.0522571,0.0470847,0.102361,0.0578691,0.0445909,0.098897,0.0440112,0.136474,0.0494511,0.131718,0.0446796,0.0445354,0.0462324,0.0748049,0.0438898,0.0418473,0.046357,0.0439401,0.0435381
0.047044,0.0593346,0.0537065,0.0485901,0.0616739,0.0436578,0.0423538,0.0568454,0.0491947,0.0542385,0.28924,0.0432573,0.170267,0.0479465,0.0563464,0.0585584,0.05005,0.0429008,0.0564289,0.041451
0.22083,0.0525157,0.054093,0.0711742,0.152883,0.0459425,0.043198,0.0457474,0.0480772,0.0462444,0.241096,0.0434544,0.0491341,0.0494923,0.454599,0.054739,0.0461914,0.0718408,0.0575245,0.0421385
0.0717844,0.0421154,0.112436,0.0479183,0.130447,0.131529,0.208775,0.0935411,0.0480254,0.0428005,0.0695993,0.0503762,0.0577603,0.43888,0.0778688,0.0498002,0.0458139,0.0534006,0.082138,0.0428285
0.0575069,0.0472059,0.058241,0.0502429,0.0437075,0.147894,0.0439975,0.0474303,0.0506417,0.0421879,0.379845,0.0476553,0.0495161,0.11721,0.0505882,0.0491527,0.0463673,0.0677081,0.0660304,0.0426957
0.0431485,0.046594,0.0454733,0.0412242,0.0434146,0.111346,0.0511918,0.0496053,0.0580776,0.0433716,0.0423382,0.0573792,0.0757857,0.103172,0.345029,0.049813,0.201686,0.328389,0.0511837,0.0600124
0.0557492,0.044313,0.0572401,0.0530335,0.129406,0.0502449,0.0446601,0.0615435,0.0462838,0.10696,0.0648927,0.0570096,0.0838191,0.0477987,0.0587055,0.0465482,0.0761099,0.100559,0.0818679,0.0453799
